id,национальность
1161832,Русские
1161932,Русские
1162004,Русские
1162049,Поляки
1162064,Черкесы
1162093,Русские
1162514,Греки
1162686,Русские
1162751,нет данных
1162900,Украинцы
1163378,Русские
1163400,Русские
1163432,Русские
1164062,Китайцы
1164064,Китайцы
1164200,Украинцы
1164201,Украинцы
1164216,Русские
1164220,Русские
1164248,Русские
1164266,Русские
1164314,Русские
1164480,Русские
1164491,Русские
1164493,Русские
1164688,Белорусы
1164808,Немцы
1164910,Китайцы
1164974,Русские
1165615,Евреи
1165620,Евреи
1165665,Русские
1165727,Корейцы
1165878,Русские
1165967,Русские
1165978,Немцы
1165979,Украинцы
1166011,Русские
1166046,Русские
1166124,Русские
1166136,Русские
1166140,Японцы
1166147,Русские
1166233,Русские
1166243,Украинцы
1166311,Русские
1166331,Евреи
1166400,Русские
1166538,Русские
1166758,Поляки
1166834,Русские
1166857,Русские
1166904,Русские
1166916,Русские
1167049,Русские
1167064,Русские
1167077,Русские
1167119,Русские
1167186,Русские
1167279,Русские
1167365,Русские
1167527,Русские
1167582,Украинцы
1167608,Русские
1167609,Поляки
1167612,Русские
1167685,Белорусы
1167702,Белорусы
1167716,Русские
1167730,Китайцы
1167841,Русские
1167879,Русские
1167955,Русские
1167956,Русские
1168030,Русские
1168282,Китайцы
1168309,Японцы
1168365,Русские
1168413,Русские
1168523,Украинцы
1168558,нет данных
1168569,Русские
1168577,Евреи
1168580,Русские
1168649,Русские
1168678,Украинцы
1168696,Евреи
1168709,нет данных
1168807,Украинцы
1168821,Украинцы
1169289,Китайцы
1169832,Русские
1170160,Грузины
1170243,Китайцы
1170410,Китайцы
1170442,Русские
1170588,Японцы
1170747,Русские
1170830,Украинцы
1170840,Японцы
1170841,Китайцы
1170847,Китайцы
1170848,Китайцы
1170868,Русские
1170904,Русские
1170977,Украинцы
1171033,Русские
1171040,Русские
1171181,Украинцы
1171232,Немцы
1171366,Русские
1171379,Евреи
1171380,Евреи
1171393,Латыши
1171608,Русские
1171639,Русские
1171661,нет данных
1171665,нет данных
1171666,Русские
1171668,Русские
1171669,Русские
1171672,Русские
1171673,Русские
1171675,Русские
1171677,Русские
1171679,Русские
1171681,Русские
1171682,нет данных
1171684,Русские
1171688,нет данных
1171692,Русские
1171694,Украинцы
1171695,нет данных
1171696,нет данных
1171831,Русские
1171839,Китайцы
1171842,Эвенки
1171860,Русские
1171868,Русские
1171922,Евреи
1172180,Русские
1172206,Русские
1172251,Русские
1172266,Русские
1172410,Русские
1172433,Русские
1172467,Русские
1172526,Русские
1172603,Латыши
1172698,Русские
1172759,Украинцы
1172760,Русские
1172761,Евреи
1172853,Русские
1172877,Немцы
1172907,Украинцы
1173110,Русские
1173163,Русские
1173190,Русские
1173235,Русские
1173368,Русские
1173409,Русские
1173572,Русские
1173797,Русские
1173870,Русские
1173982,Русские
1174026,Чуваши
1174075,Русские
1174076,Русские
1174194,Украинцы
1174367,Русские
1174401,Евреи
1174596,Украинцы
1174733,Украинцы
1174768,Нанайцы
1174769,Нанайцы
1174770,Нанайцы
1174852,Евреи
1174859,Русские
1174891,Русские
1174902,Украинцы
1174903,Русские
1175065,Русские
1175163,нет данных
1175184,нет данных
1175250,Русские
1175251,Русские
1175282,Русские
1175311,Русские
1175333,Русские
1175393,Русские
1175448,Русские
1175557,Русские
1175560,Русские
1175582,Русские
1175654,Евреи
1175778,Русские
1175868,Русские
1175876,Украинцы
1175926,Украинцы
1175971,Русские
1176000,Белорусы
1176007,Русские
1176008,Русские
1176013,нет данных
1176028,Русские
1176045,Греки
1176107,Русские
1176108,Евреи
1176140,Русские
1176237,нет данных
1176320,Русские
1176323,Русские
1176352,Евреи
1176390,Украинцы
1176399,Русские
1176443,Русские
1176521,Русские
1176608,Русские
1176725,Русские
1176758,Русские
1176764,Русские
1176904,Русские
1176996,Русские
1177004,Русские
1177011,Русские
1177015,нет данных
1177016,Русские
1177026,нет данных
1177032,Русские
1177040,нет данных
1177058,Русские
1177064,нет данных
1177075,нет данных
1177082,нет данных
1177164,Украинцы
1177248,Русские
1177252,Китайцы
1177262,Китайцы
1177263,Китайцы
1177322,Русские
1177381,Русские
1177434,Русские
1177453,Русские
1177512,Русские
1177560,Русские
1177691,Украинцы
1177774,Русские
1177775,Русские
1177776,Русские
1177777,Русские
1177778,Русские
1177811,Украинцы
1177901,Евреи
1177919,Иранцы
1177936,Русские
1177983,Немцы
1178235,Русские
1178247,Русские
1178263,Русские
1178309,Русские
1178329,Украинцы
1178351,Русские
1178368,Латыши
1178467,Украинцы
1178566,Украинцы
1178598,Русские
1178599,Русские
1178850,Русские
1178851,Грузины
1178912,Китайцы
1178913,Китайцы
1178914,Китайцы
1178915,Китайцы
1178917,Китайцы
1178918,Китайцы
1178919,Китайцы
1178920,Китайцы
1178921,Китайцы
1178922,Китайцы
1178931,Русские
1178962,Русские
1178998,нет данных
1179003,Русские
1179021,Белорусы
1179097,Русские
1179181,Армяне
1179274,Русские
1179363,Русские
1179365,Русские
1179410,Русские
1179452,Русские
1179466,нет данных
1179467,Русские
1179470,Русские
1179471,Русские
1179519,Русские
1179520,Русские
1179522,Русские
1179525,Русские
1179549,Русские
1179727,Китайцы
1179848,Русские
1179883,Русские
1179925,Русские
1180065,Русские
1180107,Русские
1180109,Эвенки
1180113,Эвенки
1180134,Китайцы
1180152,Русские
1180321,Китайцы
1180322,Китайцы
1180323,Китайцы
1180324,Китайцы
1180355,Украинцы
1180401,Ульчи
1180407,Китайцы
1180408,Китайцы
1180409,Китайцы
1180410,Китайцы
1180411,Китайцы
1180413,Китайцы
1180414,Китайцы
1180434,Русские
1180479,Китайцы
1180481,Китайцы
1180509,Русские
1180582,Украинцы
1180921,Русские
1181039,Русские
1181042,Русские
1181058,Русские
1181253,Русские
1182231,Русские
1182337,нет данных
1182339,нет данных
1182395,Русские
1182426,Русские
1182433,Русские
1182444,Русские
1182466,Китайцы
1182953,Русские
1182965,Русские
1183241,Евреи
1183319,Русские
1183321,Русские
1183416,Русские
1183469,Русские
1183511,нет данных
1183646,Русские
1183713,Корейцы
1183715,Корейцы
1183716,Китайцы
