id,гражданство
1170243,СССР
1170410,Китай
1170442,СССР
1170588,нет данных
1170747,СССР
1170830,СССР
1170840,Япония
1170841,СССР
1170847,Китай
1170848,Китай
1170868,СССР
1170904,СССР
1170977,СССР
1171033,СССР
1171040,СССР
1171181,СССР
1171232,СССР
1171366,СССР
1171379,СССР
1171380,СССР
1171393,СССР
1171608,СССР
1171639,нет данных
1171661,нет данных
1171665,нет данных
1171666,СССР
1171668,СССР
1171669,СССР
1171672,СССР
1171673,эмигрант
1171675,СССР
1171677,СССР
1171679,СССР
1171681,СССР
1171682,нет данных
1171684,СССР
1171688,нет данных
1171692,СССР
1171694,СССР
1171695,нет данных
1171696,нет данных
1171831,СССР
1171839,Китай
1171842,СССР
1171860,СССР
1171868,СССР
1171922,СССР
1172180,СССР
1172206,СССР
1172251,СССР
1172266,СССР
1172410,СССР
1172433,СССР
1172467,Без гражданства
1172526,СССР
1172603,СССР
1172698,СССР
1172759,СССР
1172760,СССР
1172761,СССР
1172853,СССР
1172877,СССР
1172907,СССР
1173110,СССР
1173163,СССР
1173190,СССР
1173235,СССР
1173368,СССР
1173409,СССР
1173572,СССР
1173797,СССР
1173870,СССР
1173982,СССР
1174026,СССР
1174075,СССР
1174076,СССР
1174194,СССР
1174367,нет данных
1174401,СССР
1174596,СССР
1174733,СССР
1174768,СССР
1174769,СССР
1174770,СССР
1174852,нет данных
1174859,СССР
1174891,СССР
1174902,СССР
1174903,СССР
1175065,СССР
1175163,нет данных
1175184,нет данных
1175250,СССР
1175251,СССР
1175282,СССР
1175311,СССР
1175333,СССР
1175393,СССР
1175448,СССР
1175557,СССР
1175560,СССР
1175582,СССР
1175654,СССР
1175778,СССР
1175868,СССР
1175876,СССР
1175926,СССР
1175971,СССР
1176000,СССР
1176007,СССР
1176008,СССР
1176013,нет данных
1176028,СССР
1176045,СССР
1176107,СССР
1176108,СССР
1176140,СССР
1176237,СССР
1176320,СССР
1176323,СССР
1176352,СССР
1176390,СССР
1176399,СССР
1176443,эмигрант
1176521,СССР
1176608,СССР
1176725,СССР
1176758,СССР
1176764,СССР
1176904,СССР
1176996,нет данных
1177004,СССР
1177011,СССР
1177015,нет данных
1177016,СССР
1177026,нет данных
1177032,СССР
1177040,нет данных
1177058,СССР
1177064,нет данных
1177075,нет данных
1177082,нет данных
1177164,СССР
1177248,СССР
1177252,Китай
1177262,Китай
1177263,Китай
1177322,СССР
1177381,СССР
1177434,СССР
1177453,СССР
1177512,СССР
1177560,СССР
1177691,СССР
1177774,СССР
1177775,СССР
1177776,СССР
1177777,СССР
1177778,СССР
1177811,СССР
1177901,СССР
1177919,СССР
1177936,СССР
1177983,нет данных
1178235,СССР
1178247,СССР
1178263,СССР
1178309,СССР
1178329,СССР
1178351,СССР
1178368,СССР
1178467,СССР
1178566,СССР
1178598,СССР
1178599,СССР
1178850,СССР
1178851,СССР
1178912,Без гражданства
1178913,Китай
1178914,Китай
1178915,Без гражданства
1178917,Китай
1178918,Китай
1178919,Китай
1178920,Китай
1178921,Китай
1178922,Китай
1178931,СССР
1178962,СССР
1178998,Чехословакия
1179003,СССР
1179021,СССР
1179097,СССР
1179181,СССР
1179274,СССР
1179363,СССР
1179365,СССР
1179410,СССР
1179452,СССР
1179466,нет данных
1179467,СССР
1179470,СССР
1179471,СССР
1179519,СССР
1179520,СССР
1179522,СССР
1179525,СССР
1179549,СССР
1179727,Китай
1179848,СССР
1179883,СССР
1179925,СССР
1180065,СССР
1180107,СССР
1180109,СССР
1180113,СССР
1180134,Китай
1180152,СССР
1180321,Китай
1180322,Китай
1180323,Китай
1180324,Китай
1180355,СССР
1180401,СССР
1180407,СССР
1180408,СССР
1180409,Китай
1180410,Китай
1180411,Китай
1180413,Китай
1180414,Китай
1180434,СССР
1180479,Без гражданства
1180481,Китай
1180509,СССР
1180582,СССР
1180921,СССР
1181039,СССР
1181042,СССР
1181058,СССР
1181253,СССР
1182231,эмигрант
1182337,нет данных
1182339,нет данных
1182395,СССР
1182426,СССР
1182433,СССР
1182444,СССР
1182466,Китай
1182953,СССР
1182965,СССР
1183241,СССР
1183319,СССР
1183321,нет данных
1183416,СССР
1183469,СССР
1183511,нет данных
1183646,СССР
1183713,нет данных
1183715,СССР
1183716,Без гражданства
1183739,СССР
1183945,СССР
1183958,СССР
1183960,СССР
1183961,СССР
1183962,СССР
1183963,СССР
1183966,СССР
1183971,СССР
1184079,нет данных
1184270,СССР
1184271,СССР
1184610,Китай
1184614,СССР
1184630,СССР
1184634,СССР
1184635,СССР
1184673,СССР
1184719,СССР
1184788,СССР
1184819,СССР
1184925,СССР
1185089,СССР
1185139,СССР
1185250,СССР
1185272,СССР
1185380,СССР
1185381,СССР
1185390,СССР
1185395,СССР
1185417,нет данных
1185418,СССР
1185535,нет данных
1185539,нет данных
1185547,нет данных
1185556,нет данных
1185583,СССР
1185602,СССР
1185787,СССР
1185925,СССР
1185987,СССР
1186072,Без гражданства
1186089,СССР
1186090,СССР
1186105,Китай
1186565,СССР
1186688,СССР
1186706,СССР
1186762,СССР
1186776,СССР
1186832,СССР
1186870,нет данных
1187000,СССР
1187011,нет данных
1187020,нет данных
1187039,СССР
1187135,СССР
1187140,СССР
1187141,СССР
1187150,СССР
1187155,Без гражданства
1187186,СССР
1187188,СССР
1187203,СССР
1187221,СССР
1187348,СССР
1187408,СССР
1187537,Китай
1187626,Китай
1187836,СССР
1187846,эмигрант
1187852,эмигрант
1187863,СССР
1187864,эмигрант
1187883,СССР
1187892,СССР
1187900,СССР
1187918,нет данных
1187936,СССР
1188022,СССР
1188023,СССР
1188058,СССР
1188274,СССР
1188286,СССР
1188331,СССР
1188392,СССР
1188414,СССР
1188452,СССР
1188454,СССР
1188495,СССР
1188496,СССР
1188534,СССР
1188647,СССР
1188683,СССР
1188800,СССР
1188809,СССР
1188871,СССР
1188958,СССР
1189182,СССР
1189201,СССР
1189202,СССР
1189263,СССР
1189273,СССР
1189470,СССР
1189595,СССР
1189626,СССР
1189649,СССР
1189784,СССР
1189893,нет данных
1189951,СССР
1190032,СССР
1190056,СССР
1190060,нет данных
1190086,СССР
1190090,СССР
1190246,СССР
1190261,СССР
1190369,СССР
1190431,СССР
1190432,Китай
1190478,СССР
1190480,Китай
1190602,СССР
1190657,СССР
1190693,СССР
1190695,СССР
1190823,СССР
1190891,нет данных
1190921,нет данных
1190973,СССР
1190984,СССР
1191006,СССР
1191198,СССР
1191201,СССР
1191202,нет данных
1191207,нет данных
1191226,СССР
1191234,СССР
1191275,СССР
1191280,СССР
1191296,нет данных
1191298,СССР
1191321,СССР
1191337,СССР
1191338,СССР
1191351,СССР
1191353,нет данных
1191362,нет данных
1191380,СССР
1191404,СССР
1191413,нет данных
1191418,СССР
1191435,СССР
1191438,СССР
1191452,нет данных
1191466,нет данных
1191486,нет данных
1191488,нет данных
1191496,нет данных
1191503,нет данных
1191508,СССР
1191552,СССР
1191595,СССР
1191600,СССР
1191667,СССР
1191854,СССР
1191866,СССР
1191899,СССР
1191902,СССР
1191968,СССР
1191970,нет данных
1191980,СССР
1192042,Без гражданства
1192090,СССР
1192092,СССР
1192138,эмигрант
1192369,СССР
1192418,нет данных
1192549,СССР
1192573,СССР
1192820,СССР
1192924,СССР
1193087,СССР
1193101,СССР
1193147,СССР
1193188,СССР
1193202,СССР
1193208,СССР
1193248,СССР
1193318,СССР
1193347,СССР
1193386,СССР
1193759,нет данных
1193874,СССР
1193880,эмигрант
1193979,СССР
1194008,СССР
1194145,нет данных
1194147,СССР
1194174,СССР
1194368,СССР
1194398,СССР
1194414,СССР
1194430,СССР
1194648,СССР
1194733,СССР
1194737,СССР
1194738,СССР
1194774,СССР
1194843,СССР
1195009,СССР
1195065,СССР
1195128,СССР
1195182,Китай
1195186,СССР
1195237,СССР
1195240,СССР
1195427,нет данных
1195438,СССР
1195442,нет данных
1195444,нет данных
1195519,СССР
1195520,СССР
1195577,СССР
1195610,нет данных
1195623,СССР
1195773,СССР
1195774,СССР
1195906,СССР
1195937,СССР
1195954,СССР
1196031,СССР
1196048,СССР
1196173,СССР
1196273,СССР
1196294,нет данных
1196359,СССР
1196393,СССР
1196417,СССР
1196426,СССР
1196527,СССР
1196557,СССР
1196652,СССР
1196664,СССР
1196744,СССР
1196771,нет данных
1196925,СССР
1196961,СССР
1196989,СССР
1196991,СССР
1197006,СССР
1197073,СССР
1197582,СССР
1197595,СССР
1197686,СССР
1197731,СССР
1197831,СССР
1197969,СССР
1198013,СССР
1198101,СССР
1198119,СССР
1198135,СССР
1198181,СССР
1198259,СССР
1198262,СССР
1198297,СССР
1198323,нет данных
1198324,СССР
1198325,нет данных
1198355,СССР
1198407,СССР
1198423,СССР
1198441,СССР
1198468,Без гражданства
1198573,СССР
1198709,СССР
1198766,СССР
1198786,СССР
1199152,СССР
1199159,СССР
1199203,СССР
1199225,СССР
1199314,нет данных
1199317,СССР
1199331,СССР
1199354,СССР
1199356,СССР
1199361,СССР
1199365,СССР
1199379,СССР
1199401,СССР
1199410,нет данных
1199471,СССР
1199472,СССР
1199516,СССР
1199526,СССР
1199604,СССР
1199641,нет данных
1199691,СССР
1199771,СССР
1199815,СССР
1199832,СССР
1199860,эмигрант
1199862,СССР
1199920,СССР
1200053,СССР
1200331,СССР
1200362,СССР
1200385,СССР
1200400,СССР
1200406,СССР
1200411,СССР
1200465,СССР
1200537,СССР
1200546,СССР
1200581,СССР
1200634,СССР
1200642,СССР
1200652,СССР
1200781,СССР
1200782,СССР
1200811,СССР
1201025,нет данных
1201142,Китай
1201149,СССР
1201153,СССР
1201165,Китай
1201170,СССР
1201395,СССР
1201672,СССР
1201722,СССР
1201761,СССР
1201799,СССР
1202194,СССР
1202215,СССР
1202258,СССР
1202274,СССР
1202309,СССР
1202317,СССР
1202336,нет данных
1202347,СССР
1202365,СССР
1202382,СССР
1202397,СССР
1202476,СССР
1202497,СССР
1202603,Китай
1202604,Китай
1203079,Япония
1203151,СССР
1203270,СССР
1203292,СССР
1203417,СССР
1203421,СССР
1203517,СССР
1203622,СССР
1203625,СССР
1203668,СССР
1203739,СССР
1203867,СССР
1203888,нет данных
1203947,СССР
1203974,эмигрант
1204156,СССР
1204321,СССР
1204472,СССР
1204500,СССР
1204547,СССР
1204551,СССР
1204665,СССР
1204681,СССР
1204727,СССР
1204878,СССР
1205093,СССР
1205160,СССР
1205258,СССР
1205262,нет данных
1205538,СССР
1205561,СССР
1205593,СССР
1205594,СССР
1205595,СССР
1205674,Китай
1205679,СССР
1205680,СССР
1205684,СССР
1205688,СССР
1205689,СССР
1205701,СССР
1205725,СССР
1205730,СССР
1205854,СССР
1205867,СССР
1205878,СССР
1205955,СССР
1206080,СССР
1206120,СССР
1206121,СССР
1206138,СССР
1206249,СССР
1206323,СССР
1206348,СССР
1206349,СССР
1206363,СССР
1206365,нет данных
1206366,СССР
1206369,нет данных
1206420,нет данных
1206425,нет данных
1206515,СССР
1206594,СССР
1206651,СССР
